Datetime,Temperature,Humidity,WindSpeed,F1_132KV_PowerConsumption,F2_132KV_PowerConsumption,F3_132KV_PowerConsumption,CloudCover,Total_PowerConsumption,hour,minute,time_of_day_frac,dayofweek,is_weekend,is_sunday,month,dayofyear,block_of_day,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_fan_on,cooling_degree,temp_sq,cloud_temp_interaction,date,is_holiday,is_pre_holiday,is_post_holiday,days_to_nearest_holiday,Total_PowerConsumption_lag_1,Total_PowerConsumption_lag_6,Total_PowerConsumption_lag_144,Total_PowerConsumption_lag_288,Total_PowerConsumption_lag_1008,F1_132KV_PowerConsumption_lag_1,F1_132KV_PowerConsumption_lag_6,F1_132KV_PowerConsumption_lag_144,F1_132KV_PowerConsumption_lag_288,F1_132KV_PowerConsumption_lag_1008,F2_132KV_PowerConsumption_lag_1,F2_132KV_PowerConsumption_lag_6,F2_132KV_PowerConsumption_lag_144,F2_132KV_PowerConsumption_lag_288,F2_132KV_PowerConsumption_lag_1008,F3_132KV_PowerConsumption_lag_1,F3_132KV_PowerConsumption_lag_6,F3_132KV_PowerConsumption_lag_144,F3_132KV_PowerConsumption_lag_288,F3_132KV_PowerConsumption_lag_1008,Total_PowerConsumption_roll_1h_mean,Total_PowerConsumption_roll_1h_std,Total_PowerConsumption_roll_6h_mean,Total_PowerConsumption_roll_6h_std,Total_PowerConsumption_roll_24h_mean,Total_PowerConsumption_roll_24h_std,F1_132KV_PowerConsumption_roll_1h_mean,F1_132KV_PowerConsumption_roll_1h_std,F1_132KV_PowerConsumption_roll_6h_mean,F1_132KV_PowerConsumption_roll_6h_std,F1_132KV_PowerConsumption_roll_24h_mean,F1_132KV_PowerConsumption_roll_24h_std,F2_132KV_PowerConsumption_roll_1h_mean,F2_132KV_PowerConsumption_roll_1h_std,F2_132KV_PowerConsumption_roll_6h_mean,F2_132KV_PowerConsumption_roll_6h_std,F2_132KV_PowerConsumption_roll_24h_mean,F2_132KV_PowerConsumption_roll_24h_std,F3_132KV_PowerConsumption_roll_1h_mean,F3_132KV_PowerConsumption_roll_1h_std,F3_132KV_PowerConsumption_roll_6h_mean,F3_132KV_PowerConsumption_roll_6h_std,F3_132KV_PowerConsumption_roll_24h_mean,F3_132KV_PowerConsumption_roll_24h_std
2017-12-26 21:30:00,14.84,53.41,0.08,36964.25856,31916.53882,15759.90396,0.0,84640.70134,21,30,21.5,1,0,0,12,360,129,-0.6087614290087209,0.793353340291235,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,220.2256,0.0,2017-12-26,0,0,1,1,85909.73781,89690.08228,85191.08510000001,81966.41265,85295.67995,37596.95817,39543.72624,37158.93536,36538.40304,37457.03422,32391.53114,33562.44247,32174.28659,29990.79472,32251.61092,15921.2485,16583.91357,15857.86315,15437.21489,15587.03481,87987.28257,1630.4561721290845,84057.73909944444,9076.732368937895,66155.08699611804,14566.257067127552,38610.89987166667,836.1216813944532,37730.12251833333,3453.9975037980075,30014.152936111117,6459.07527740656,33031.60478666666,541.720596154151,31801.16600111111,3063.8229059822943,24736.65234722222,5798.610921687614,16344.777911666666,270.7854183040104,14526.45058,2639.578104785374,11404.281712784725,2739.070402061202
2017-12-26 21:40:00,14.97,53.28,0.08,36538.40304,31555.69193,15575.5102,0.0,83669.60517000001,21,40,21.666666666666668,1,0,0,12,360,130,-0.5735764363510464,0.8191520442889916,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,224.1009,0.0,2017-12-26,0,0,1,1,84640.70134,89531.26199999999,83765.75955000002,80819.69025,84153.93521,36964.25856,39385.55133,36282.88973,35942.20532,36891.25475,31916.53882,33532.98558,31596.19515,29618.9015,31934.94937,15759.90396,16612.72509,15886.67467,15258.58343,15327.73109,87145.71908,1862.3985114130603,84434.94975694445,8799.111611188499,66151.26488667361,14561.298556329784,38180.98859166666,919.5452848329836,37835.23447444444,3368.088556596869,30012.80101388889,6457.589577641554,32757.287511666666,628.8703652230818,31922.1642625,2976.331586535849,24734.86243215277,5796.3383535150615,16207.442976666664,328.1310969270009,14677.55102,2545.95318242246,11403.601440631945,2737.968524070665
2017-12-26 21:50:00,15.03,53.34,0.085,35966.53992,30973.91838,15408.40336,0.0,82348.86166,21,50,21.83333333333333,1,0,0,12,360,131,-0.5372996083468249,0.8433914458128849,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,225.9009,0.0,2017-12-26,0,0,1,1,83669.60517000001,88923.72919000001,82034.08757999999,80007.56009,82466.61299,36538.40304,39105.70342,35717.11027,35510.26616,36337.64259,31555.69193,33337.83369,30752.99172,29394.29273,31146.9776,15575.5102,16480.19208,15563.98559,15103.0012,14981.9928,86168.77627500001,1897.8245705673085,84802.83461722222,8467.262412189491,66150.59714792362,14560.487340382992,37706.46387666667,908.1730371886774,37935.95268305556,3269.4449232792203,30014.575411875,6459.359364859996,32427.73857,658.4677820853709,32036.309705833337,2876.915643263522,24734.581159791665,5796.004046125597,16034.573828333334,344.71236473802423,14830.572228333334,2423.513227954523,11401.440576256944,2734.526267867548
2017-12-26 22:00:00,14.96,53.91,0.079,35479.84791,30447.3765,15172.14886,0.0,81099.37327,22,0,22.0,1,0,0,12,360,132,-0.5000000000000003,0.8660254037844383,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,223.80160000000004,0.0,2017-12-26,0,0,1,1,82348.86166,87481.46427000001,80786.68953,78980.62752000001,81028.22184,35966.53992,38168.82129,34974.90494,35370.34221,35759.69582,30973.91838,32988.03314,30576.25038,28853.0224,30568.88616,15408.40336,16324.60984,15235.53421,14757.26291,14699.63986,85072.96502,1887.1067148283164,85158.50476,8067.513384298781,66152.78307903472,14562.91199221879,37183.26996,842.7293938290342,38037.00887222222,3145.028103106366,30016.30756222222,6460.93250997469,32033.752685,710.1929107151892,32144.62514,2755.6171656317474,24736.115372708337,5797.637280639686,15855.942375,345.3090570749308,14976.87074777778,2287.525270291233,11400.360144104166,2732.9003660573194
2017-12-26 22:10:00,14.97,53.91,0.081,34713.30798,30204.35716,15033.85354,0.0,79951.51868,22,10,22.166666666666668,1,0,0,12,360,133,-0.4617486132350336,0.8870108331782217,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,224.1009,0.0,2017-12-26,0,0,1,1,81099.37327,86387.41987000001,79780.05283,77778.8416,79866.76991999999,35479.84791,37864.63878,34804.56274,34926.23574,35273.0038,30447.3765,32376.8027,29884.0135,28297.02363,30049.7085,15172.14886,16145.97839,15091.47659,14555.58223,14544.05762,84009.28318666668,2049.678378125616,85492.23896611112,7619.663517700232,66154.95449389583,14565.13239372169,36735.10773,924.7922043452636,38135.02323638889,3001.665305190771,30019.814110625,6463.778911095602,31610.30991166666,781.2791270680868,32240.769151666667,2627.918012852296,24735.22041520833,5796.739335949182,15663.865545,352.9178519594279,15116.446578055557,2132.4714930176187,11399.9199680625,2732.283366987399
2017-12-26 22:20:00,15.13,53.44,0.084,34044.10646,29478.98128,14572.86915,0.0,78095.95689,22,20,22.33333333333333,1,0,0,12,360,134,-0.4226182617407,0.9063077870366496,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,228.91690000000003,0.0,2017-12-26,0,0,1,1,79951.51868,85909.73781,77944.6599,76249.67611,78618.52735,34713.30798,37596.95817,34184.03042,34299.61977,34676.80608,30204.35716,32391.53114,29107.08806,27671.06474,29449.52439,15033.85354,15921.2485,14653.54142,14278.9916,14492.19688,82936.63298833334,2232.1449454643134,85789.50801444444,7162.95444260747,66156.14522896528,14566.261033268453,36209.88593,1042.3904553578027,38207.01309694445,2882.018112082558,30019.180397013886,6463.310986824522,31248.235655,854.9375080401013,32331.59455805556,2492.293142550633,24737.44502395833,5798.7902070218,15478.511403333332,340.9106731357884,15250.900359444446,1958.72408848952,11399.519807993056,2731.7431007548776
2017-12-26 22:30:00,15.18,52.81,0.08,33277.56654,28897.20773,14307.80312,0.0,76482.57738999999,22,30,22.5,1,0,0,12,360,135,-0.3826834323650895,0.9238795325112868,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,230.4324,0.0,2017-12-26,0,0,1,1,78095.95689,84640.70134,76924.86782,75464.12195,77009.81432,34044.10646,36964.25856,33569.58175,33709.5057,33940.68441,29478.98128,31916.53882,28753.6054,27660.01841,28974.53207,14572.86915,15759.90396,14601.68067,14094.59784,14094.59784,81634.33616833332,2421.9531808795537,86042.6949775,6697.849832352562,66157.19590250695,14567.122723553795,35617.74397833333,1104.1492720878416,38260.07604583333,2782.886443110955,30018.208702847227,6462.690952994098,30762.81067833333,901.543425784175,32405.74818388889,2359.471815612197,24740.02761576389,5800.832367364063,15253.781511666666,424.7943135907166,15376.87074777778,1748.4234104645138,11398.959583895834,2731.079292915057
2017-12-26 22:40:00,15.13,52.61,0.082,32851.71103,28400.12274,14129.17167,0.0,75381.00544,22,40,22.666666666666668,1,0,0,12,360,136,-0.3420201433256686,0.9396926207859084,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,228.91690000000003,0.0,2017-12-26,0,0,1,1,76482.57738999999,83669.60517000001,75389.98011,73721.24564000001,74395.44464,33277.56654,36538.40304,33022.05323,32997.71863,32979.46768,28897.20773,31555.69193,28267.56674,26986.19208,27984.04419,14307.80312,15575.5102,14100.36014,13737.33493,13431.93277,80274.64884333334,2673.5435394240712,86240.05930749999,6284.687237385434,66154.1244411875,14564.88295157768,35003.295308333334,1224.236414351209,38283.396705,2735.823259827369,30016.18081944444,6461.61452438385,30259.58883,968.906095242426,32461.184411666665,2247.22855533841,24741.024854166662,5801.539479030575,15011.764705,487.7567879245292,15495.478190833332,1503.5832358401046,11396.91876757639,2728.778134709662
2017-12-26 22:50:00,15.35,52.31,0.08,32146.0076,27833.07763,13852.58103,0.0,73831.66626,22,50,22.83333333333333,1,0,0,12,360,137,-0.3007057995042739,0.9537169507482268,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,235.6225,0.0,2017-12-26,0,0,1,1,75381.00544,82348.86166,73164.41898,72389.14035,72172.61441,32851.71103,35966.53992,31969.58175,32340.68441,31902.6616,28400.12274,30973.91838,27457.5023,26518.56398,27258.6683,14129.17167,15408.40336,13737.33493,13529.89196,13011.28451,78893.215555,2709.6510847077484,86380.99291083335,5965.9977451184295,66154.06211709027,14564.843173518364,34388.84664,1224.8469417824017,38281.36882166666,2739.9327499921974,30014.9978875,6461.075959103344,29733.660631666666,981.0222405437112,32498.823769444443,2163.717563794889,24741.94538194444,5802.113434799037,14770.708283333332,510.3029908923236,15600.80031972222,1242.005044972536,11397.118847645834,2728.9787920866584
2017-12-26 23:00:00,15.44,50.7,0.083,31209.12548,26846.27186,13495.31813,0.0,71550.71547,23,0,23.0,1,0,0,12,360,138,-0.2588190451025215,0.9659258262890682,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,238.3936,0.0,2017-12-26,0,0,1,1,73831.66626,81099.37327,71045.48107,70737.97035,70936.22581999999,32146.0076,35479.84791,31032.69962,31580.22814,31276.04563,27833.07763,30447.3765,26632.70942,25841.05554,26746.85486,13852.58103,15172.14886,13380.07203,13316.68667,12913.32533,77473.68298833333,2767.6126903895383,86449.24376361111,5801.198551837321,66158.69577875694,14567.19499517489,33752.09125333333,1233.6706604979852,38253.654415,2797.819234689972,30016.22306701389,6461.465903909601,29210.18717333333,1023.899690072583,32512.836247777774,2130.6590379153404,24744.553543958333,5803.4269318999,14511.404561666668,516.7045257503078,15682.753100833332,996.1150156235798,11397.91916778472,2729.686707347156
2017-12-26 23:10:00,15.44,51.64,0.08,30418.25095,26293.9552,13086.19448,0.0,69798.40063,23,10,23.166666666666668,1,0,0,12,360,139,-0.2164396139381029,0.9762960071199336,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,238.3936,0.0,2017-12-26,0,0,1,1,71550.71547,79951.51868,69802.68853,69060.39572,68686.61134999999,31209.12548,34713.30798,30546.0076,30801.52091,30126.23574,26846.27186,30204.35716,25951.51887,25218.77877,25796.87021,13495.31813,15033.85354,13305.16206,13040.09604,12763.5054,75882.24002166666,3001.2720612351764,86389.45781749999,5945.604963969205,66162.20435097915,14568.441020103566,33040.30418166667,1268.968347927423,38180.31263222222,2947.1888981967704,30017.44824659722,6461.676712053771,28610.00306666666,1194.820930840766,32483.1747975,2202.722570328458,24746.03661645833,5803.940091975275,14231.932773333334,540.7660419524219,15725.970387777776,852.4626085405073,11398.719487923612,2730.288749301004
2017-12-26 23:20:00,15.27,51.94,0.08,29676.04563,25704.81743,12809.60384,0.0,68190.4669,23,20,23.33333333333333,1,0,0,12,360,140,-0.1736481776669304,0.984807753012208,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,233.1729,0.0,2017-12-26,0,0,1,1,69798.40063,78095.95689,68163.86095,67586.2884,66908.69256,30418.25095,34044.10646,29761.21673,30047.14829,29475.28517,26293.9552,29478.98128,25402.88432,24718.01166,25119.36177,13086.19448,14572.86915,12999.7599,12821.12845,12314.04562,74190.05368,3108.416805469542,86167.1406725,6407.57133639792,66162.17457389583,14568.433531501936,32324.46134333333,1345.5882702749757,38068.44106472223,3161.6381954803896,30016.56104763889,6461.612402758739,27958.269406666663,1217.5021517990388,32398.179400000005,2378.912418847856,24748.414646527777,5804.507589326687,13907.32293,547.6403161032731,15700.520207777778,916.649880421242,11397.198879729169,2729.280339077585
2017-12-26 23:30:00,15.22,52.47,0.083,28824.3346,25001.53421,12521.4886,0.0,66347.35741,23,30,23.5,1,0,0,12,360,141,-0.1305261922200516,0.9914448613738102,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,231.6484,0.0,2017-12-26,0,0,1,1,68190.4669,76482.57738999999,66442.12077000001,65687.16419,65292.75351,29676.04563,33277.56654,29049.42966,29323.19392,28818.25095,25704.81743,28897.20773,24773.24333,23911.62933,24419.76066,12809.60384,14307.80312,12619.44778,12452.34094,12054.7419,72539.13868166665,3246.4477459877,85749.48153361112,7061.415882359155,66162.3593374375,14568.459264022966,31596.451205,1409.2531965384596,37877.82002555556,3450.224165985393,30015.969581666668,6461.6398372638805,27329.24209833333,1249.238690551002,32240.76915138889,2623.6726935603083,24750.51140423611,5804.800182288836,13613.445378333332,590.4914760535411,15630.892356666667,1034.322637745997,11395.878351534724,2728.545441093531
2017-12-26 23:40:00,15.27,52.81,0.079,28179.46768,24382.93955,12383.19328,0.0,64945.60051,23,40,23.666666666666668,1,0,0,12,360,142,-0.0871557427476574,0.9961946980917454,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,233.1729,0.0,2017-12-26,0,0,1,1,66347.35741,75381.00544,64533.3936,64178.61806,63798.628370000006,28824.3346,32851.71103,28234.22053,28453.23194,28088.21293,25001.53421,28400.12274,24077.32433,23399.81589,23834.305,12521.4886,14129.17167,12221.84874,12325.57023,11876.11044,70849.93535166666,3416.551301134223,85143.72473638889,7750.896221069087,66161.70125854861,14568.448678709115,30854.245881666666,1515.4697034260082,37593.24038888889,3757.933952981079,30014.406421527776,6461.90251322007,26679.96317833333,1283.2237237076847,32011.14861333333,2880.384408066581,24752.096757569445,5804.837608263172,13315.726291666666,619.9706317882664,15539.335734166663,1156.0474687125295,11395.198079451387,2728.250446963952
2017-12-26 23:50:00,15.28,52.77,0.08,27546.76806,23885.85456,12020.16807,0.0,63452.79069,23,50,23.83333333333333,1,0,0,12,360,143,-0.0436193873653361,0.9990482215818578,0.7818314824680299,0.6234898018587335,-2.4492935982947064e-16,1.0,0,0.0,233.4784,0.0,2017-12-26,0,0,1,1,64945.60051,73831.66626,63222.72491,62711.08335,62520.77144,28179.46768,32146.0076,27625.85551,27917.87072,27552.85171,24382.93955,27833.07763,23484.50445,22703.8969,23149.43234,12383.19328,13852.58103,12112.36495,12089.31573,11818.48739,69110.70119666666,3302.8798061089883,84423.5647513889,8382.228565574696,66164.56380653473,14568.16699033516,30075.538656666668,1483.880309574532,37247.82425027778,4033.674467506096,30014.02619340278,6462.00960454473,26010.432646666664,1253.8785794451044,31738.365551111117,3121.755514852633,24754.21908548611,5804.645042385536,13024.729893333331,569.503104935619,15437.374949999998,1266.0165416152429,11396.318527645832,2728.6254180727838
2017-12-27 00:00:00,15.28,53.31,0.08,26853.23194,23112.61123,11772.38896,0.0,61738.23213,0,0,0.0,2,0,0,12,361,0,0.0,1.0,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,233.4784,0.0,2017-12-27,0,0,0,2,63452.79069,71550.71547,61680.26099,61349.52116,61171.22657,27546.76806,31209.12548,26968.82129,27260.8365,26987.07224,23885.85456,26846.27186,22818.04234,22206.81191,22619.20835,12020.16807,13495.31813,11893.39736,11881.87275,11564.94598,67380.88860166667,3043.5507407404466,83634.19257861111,8977.830950879932,66166.16148556251,14567.854717324788,29308.99873333333,1385.0517843454545,36869.96197722221,4286.901854357683,30013.476975,6462.217356645126,25352.562135,1136.3180109728987,31438.580341111112,3341.8211899343487,24757.00623902777,5804.1274467593375,12719.327733333334,526.4699438861471,15325.650260277778,1383.163867868948,11395.678271534724,2728.467039134205
2017-12-27 00:10:00,15.15,54.28,0.082,26390.87452,22751.76434,11703.2413,0.0,60845.88016000001,0,10,0.1666666666666666,2,0,0,12,361,1,0.043619387365336,0.999048221581858,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,229.5225,0.0,2017-12-27,0,0,0,2,61738.23213,69798.40063,60194.04409,59811.40022,59611.8468,26853.23194,30418.25095,26567.30038,26585.55133,26476.04563,23112.61123,26293.9552,22228.90457,21683.95213,22077.93802,11772.38896,13086.19448,11397.83914,11541.89676,11057.86315,65745.47471166667,2990.6738355438124,82812.26927833335,9587.15981716612,66166.5640629236,14567.730684678829,28583.016476666668,1330.4021718613474,36479.93240388889,4541.480702540334,30012.67427118056,6462.60536032071,24730.28536333333,1176.3446893850826,31125.29405694444,3577.4853052205704,24759.05185631945,5803.491170275114,12432.172871666668,486.9573834179335,15207.0428175,1498.2435684382708,11394.837935423611,2728.331306688162
2017-12-27 00:20:00,15.06,54.37,0.081,25733.8403,22173.67291,11369.02761,0.0,59276.54082,0,20,0.3333333333333333,2,0,0,12,361,2,0.0871557427476581,0.9961946980917454,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,226.8036,0.0,2017-12-27,0,0,0,2,60845.88016000001,68190.4669,58806.54964,58578.57047,58175.85237,26390.87452,29676.04563,25971.10266,26177.94677,25873.76426,22751.76434,25704.81743,21650.81313,21135.31758,21503.52869,11703.2413,12809.60384,11184.63385,11265.30612,10798.55942,64253.38796666667,2790.789533326144,81962.16613361111,10140.272943902375,66171.09070229862,14565.963027616808,27911.787071666666,1231.5808536768288,36078.74947166667,4777.681478763146,30011.449091597227,6463.279789541155,24139.92022,1122.2504362320667,30801.063720277776,3792.449996440007,24762.68282694444,5802.060494600287,12201.680675,440.5620324052283,15082.352941666664,1597.4292149416149,11396.958783756943,2728.452354346432
2017-12-27 00:30:00,15.1,54.11,0.081,24955.13308,21393.06536,11069.38776,0.0,57417.5862,0,30,0.5,2,0,0,12,361,3,0.1305261922200515,0.9914448613738102,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,228.01,0.0,2017-12-27,0,0,0,2,59276.54082,66347.35741,57733.31575,57212.99253,57201.69167,25733.8403,28824.3346,25575.6654,25466.1597,25417.49049,22173.67291,25001.53421,21157.41025,20619.82203,21043.26481,11369.02761,12521.4886,11000.2401,11127.0108,10740.93637,62767.73361999999,2644.539092695367,81063.07213472223,10677.98745469741,66174.3545299375,14564.353865882556,27254.752850000004,1151.0549130804493,35658.30164722222,5004.614698961652,30009.80143631944,6464.347133855237,23551.39613333333,1061.724240168865,30459.752479722225,4000.848366661432,24766.31379763889,5800.262772212373,11961.584636666666,435.5085368517928,14945.018007777777,1697.960075360014,11398.239295979169,2728.3952786342406
2017-12-27 00:40:00,15.13,54.21,0.08,24590.11407,20781.83492,10810.08403,0.0,56182.03302,0,40,0.6666666666666666,2,0,0,12,361,4,0.1736481776669303,0.984807753012208,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,228.91690000000003,0.0,2017-12-27,0,0,0,2,57417.5862,64945.60051,56654.27251,55933.404010000006,56027.254140000005,24955.13308,28179.46768,25028.13688,25022.05323,24736.12167,21393.06536,24382.93955,20568.27248,19997.54526,20630.86836,11069.38776,12383.19328,11057.86315,10913.80552,10660.26411,61279.43841833334,2738.180796000568,80116.9962138889,11223.86577545341,66172.16196361805,14565.657201443457,26609.885930000004,1179.337204892273,35216.56104722222,5229.351580347454,30005.49218409722,6467.529726294537,22949.98465833333,1097.4159214226745,30099.31471777778,4217.259039325673,24767.95029145833,5799.270590123056,11719.56783,464.63500485332406,14801.12044888889,1800.6369934356576,11398.7194880625,2728.330825899681
2017-12-27 00:50:00,15.16,54.71,0.082,24188.59316,20594.04725,10712.12485,0.0,55494.76526,0,50,0.8333333333333334,2,0,0,12,361,5,0.2164396139381029,0.9762960071199336,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,229.8256,0.0,2017-12-27,0,0,0,2,56182.03302,63452.79069,55384.29068,55003.12494,54430.22264,24590.11407,27546.76806,24553.61217,24584.03042,23993.91635,20781.83492,23885.85456,19997.54526,19655.10893,20144.8297,10810.08403,12020.16807,10833.13325,10763.98559,10291.47659,59818.84383666667,2728.770729780663,79130.52003555554,11726.558456249626,66168.88252271528,14567.868123162663,26011.66032833333,1133.3869143232466,34762.9911275,5425.115602841258,30002.45035902777,6469.989597303951,22349.80055333333,1140.8590035473676,29716.068323333333,4420.560642577906,24769.43336395833,5798.216289674214,11457.382955,459.0740748890053,14651.460584722225,1902.265516027726,11396.998799729166,2728.6254166056565
2017-12-27 01:00:00,15.18,54.61,0.082,23665.39924,20240.56459,10579.59184,0.0,54485.55567,1,0,1.0,2,0,0,12,361,6,0.2588190451025208,0.9659258262890684,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,230.4324,0.0,2017-12-27,0,0,0,2,55494.76526,61738.23213,54214.69524,53934.705870000005,52581.541447,24188.59316,26853.23194,24073.0038,24304.18251,23349.04943,20594.04725,23112.61123,19585.14882,19102.79227,19378.9506,10712.12485,11772.38896,10556.54262,10527.73109,9853.541417,58492.506265,2536.4544608084416,78134.62045083333,12173.300451795923,66169.64970729862,14567.299102646162,25451.96451166667,1049.7896167389904,34301.98563555555,5601.07300330746,29999.915504791665,6472.210430394606,21801.166001666665,1041.6337986979636,29330.674030555558,4595.738878033047,24773.57573888889,5794.995488919038,11239.375751666666,448.8351020912053,14501.96078472222,1994.8791087399663,11396.158463618056,2728.818911567097
2017-12-27 01:10:00,15.16,55.31,0.083,23239.54373,19736.11537,10389.43577,0.0,53365.09487,1,10,1.1666666666666667,2,0,0,12,361,7,0.3007057995042732,0.953716950748227,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,229.8256,0.0,2017-12-27,0,0,0,2,54485.55567,60845.88016000001,53616.60203,53201.46613,51425.535304,23665.39924,26390.87452,23762.73764,23878.327,22886.69202,20240.56459,22751.76434,19401.04326,18749.3096,18852.40871,10579.59184,11703.2413,10452.82113,10573.82953,9686.434574,57283.72685499999,2405.0794941775025,77115.07735222223,12578.963531755828,66171.53068250694,14565.762052795297,24920.659061666665,1004.474327604856,33832.19264861111,5766.465972354743,29997.08491756944,6474.909229863755,21322.491561666666,976.3009489979584,28938.42692,4753.978634534815,24778.12723729167,5791.148014461337,11040.576231666666,429.2665790084391,14344.457783611111,2075.1682906452666,11396.318527645832,2728.769993472755
2017-12-27 01:20:00,15.18,55.64,0.08,22911.02662,19386.31482,10233.85354,0.0,52531.19498,1,20,1.3333333333333333,2,0,0,12,361,8,0.3420201433256687,0.9396926207859084,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,230.4324,0.0,2017-12-27,0,0,0,2,53365.09487,59276.54082,52759.30645,52302.88909,50512.654117,23239.54373,25733.8403,23385.55133,23397.71863,22180.98859,19736.11537,22173.67291,18955.50782,18509.97238,18535.74716,10389.43577,11369.02761,10418.2473,10395.19808,9795.918367,56036.929306666665,2110.0593628102897,76049.86005305556,12926.359874636802,66169.78410500694,14567.293037990636,24395.437263333337,900.4788741401358,33341.10688611111,5897.043315508646,29993.451626527774,6478.577748775051,20819.883399999995,863.0059880012435,28530.12171388889,4897.4581429605005,24780.454126944445,5789.039319934164,10821.608643333331,351.71780132772113,14178.631453055556,2146.854559913514,11395.878351534722,2728.928360454154
2017-12-27 01:30:00,15.05,56.54,0.08,22692.01521,18852.40871,10014.88595,0.0,51559.30987,1,30,1.5,2,0,0,12,361,9,0.3826834323650898,0.9238795325112866,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,226.50250000000003,0.0,2017-12-27,0,0,0,2,52531.19498,57417.5862,52232.90121,51509.5031,49687.738006,22911.02662,24955.13308,23105.70342,23282.12928,21876.80608,19386.31482,21393.06536,18616.75361,18016.5695,18274.31728,10233.85354,11069.38776,10510.44418,10210.80432,9536.614646,54912.705,1815.134222836034,74983.16153416668,13243.709221526206,66168.19999757639,14568.773874152028,23924.968316666665,792.2647416971151,32850.697084722226,6012.039853134846,29990.15631604167,6482.082078010888,20355.32371833333,728.1998799540895,28117.418430555557,5026.53444443091,24783.445842222223,5786.118578935833,10632.412965,299.84848409853134,14015.04601888889,2217.6697533813854,11394.5978393125,2729.4335237601044
2017-12-27 01:40:00,14.86,57.71,0.078,22400.0,18642.52838,9997.59904,0.0,51040.12742,1,40,1.6666666666666663,2,0,0,12,361,10,0.4226182617406994,0.9063077870366498,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,220.8196,0.0,2017-12-27,0,0,0,2,51559.30987,56182.03302,51254.62234,50571.86836,49455.320928,22692.01521,24590.11407,22771.10266,22752.85171,22034.98099,18852.40871,20781.83492,18266.95305,17821.41761,18068.11905,10014.88595,10810.08403,10216.56663,9997.59904,9352.220888,53936.32561166666,1773.3860294118303,73903.5409013889,13529.96629431766,66163.5222799375,14573.386893099634,23547.782005,740.774452320876,32360.963244444443,6103.393838989988,29987.28348125,6485.245479508275,19931.88094333333,742.6167828768864,27695.91899305556,5151.533343496931,24785.082335972224,5784.395319098581,10456.662663333333,301.53248536566315,13846.65866388889,2285.742388067479,11391.156462715277,2730.86812751338
2017-12-27 01:50:00,14.91,58.01,0.079,22059.31559,18359.00583,9916.926771,0.0,50335.24819099999,1,50,1.8333333333333333,2,0,0,12,361,11,0.4617486132350339,0.8870108331782215,0.9749279121818238,-0.2225209339563143,-2.4492935982947064e-16,1.0,0,0.0,222.3081,0.0,2017-12-27,0,0,0,2,51040.12742,55494.76526,50738.01813,50264.97365,49269.305999,22400.0,24188.59316,22546.0076,22649.42966,22174.90494,18642.52838,20594.04725,18079.16539,17640.99417,17788.27861,9997.59904,10712.12485,10112.84514,9974.54982,9306.122449,53079.341345,1712.46722878088,72820.33619805555,13760.559879363527,66162.03273188195,14574.932270066209,23182.762993333334,659.5829091272417,31866.49767611111,6170.7977664902655,29984.706379444448,6488.206151135008,19575.329853333333,766.1115613921634,27277.487981388887,5260.036880867483,24787.690497986117,5781.519724739694,10321.248498333332,293.4007396066883,13676.350540555555,2338.65071372545,11389.635854451388,2731.58760725365
